2018-02-05 23:37:30 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-05 23:39:44 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:12:19 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:24:39 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:24:40 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:24:41 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:24:42 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 289
2018-02-06 10:29:50 - PHP Notice:  Undefined index: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 342
2018-02-06 10:29:50 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:31:09 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:39:19 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:43:49 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:44:14 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:45:08 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:45:09 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:45:45 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:45:45 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:51:05 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:51:05 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:51:06 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:51:06 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:53:36 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:53:36 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:53:36 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:53:36 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:54:28 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:54:28 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:54:28 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:54:28 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:54:29 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:54:29 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:54:29 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:54:29 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
2018-02-06 10:55:19 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:55:19 - PHP Notice:  Undefined variable: products_discount in D:\OSPanel\domains\ocs\catalog\controller\product\product.php on line 445
2018-02-06 10:55:20 - PHP Notice:  Undefined variable: text_ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 43
2018-02-06 10:55:20 - PHP Notice:  Undefined variable: ean in D:\OSPanel\domains\ocs\catalog\view\theme\default\template\product\product.tpl on line 44
